id,x,y
6470,36667,139450
6471,36667,140300
6472,36667,140684
6473,36684,136684
6474,36684,136717
6475,36684,136984
6476,36684,137017
6477,36684,137117
6478,36684,137184
6479,36684,137217
6480,36684,137234
6481,36684,137267
6482,36684,138000
6483,36684,138217
6484,36684,138767
6485,36684,138934
6486,36684,138984
6487,36684,139100
6488,36684,139750
6489,36684,139967
6490,36700,136934
6491,36700,137084
6492,36700,137200
6493,36700,137217
6494,36700,137250
6495,36700,137300
6496,36700,137317
6497,36700,137367
6498,36700,137650
6499,36700,137867
6500,36700,138317
6501,36700,138917
6502,36700,139217
6503,36700,140384
6504,36717,136684
6505,36717,136700
6506,36717,136967
6507,36717,137100
6508,36717,137167
6509,36717,137200
6510,36717,137217
6511,36717,138267
6512,36717,138884
6513,36717,138900
6514,36717,138984
6515,36717,139550
6516,36717,139684
6517,36717,140017
6518,36717,140384
6519,36717,140717
6520,36717,140734
6521,36734,136684
6522,36734,136700
6523,36734,136984
6524,36734,137050
6525,36734,137150
6526,36734,137234
6527,36734,138084
6528,36734,138417
6529,36734,138867
6530,36734,139217
6531,36734,139534
6532,36734,139550
6533,36734,139867
6534,36734,140167
6535,36734,140484
6536,36734,140717
6537,36750,136700
6538,36750,137000
6539,36750,137017
6540,36750,137167
6541,36750,137200
6542,36750,137234
6543,36750,137300
6544,36750,137317
6545,36750,137434
6546,36750,137900
6547,36750,138234
6548,36750,138317
6549,36750,138367
6550,36750,138417
6551,36750,139450
6552,36750,139617
6553,36750,140134
6554,36750,140384
6555,36750,140484
6556,36767,136717
6557,36767,137034
6558,36767,137050
6559,36767,137117
6560,36767,137134
6561,36767,137150
6562,36767,137334
6563,36767,137900
6564,36767,138317
6565,36767,138967
6566,36767,139234
6567,36767,139784
6568,36767,140350
6569,36784,137050
6570,36784,137067
6571,36784,137484
6572,36784,138300
6573,36784,139284
6574,36784,139717
6575,36784,140584
6576,36784,140617
6577,36784,140750
6578,36784,140767
6579,36800,136734
6580,36800,136784
6581,36800,137067
6582,36800,137384
6583,36800,137400
6584,36800,137917
6585,36800,138200
6586,36800,138317
6587,36800,138617
6588,36800,138984
6589,36800,139434
6590,36800,139934
6591,36800,140017
6592,36817,136867
6593,36817,136967
6594,36817,137400
6595,36817,137517
6596,36817,137584
6597,36817,139717
6598,36817,140017
6599,36817,140534
6600,36834,136750
6601,36834,138150
6602,36834,138350
6603,36834,138400
6604,36834,138417
6605,36834,138967
6606,36834,139250
6607,36834,139467
6608,36834,140200
6609,36834,140350
6610,36834,140784
6611,36850,136767
6612,36850,136984
6613,36850,137400
6614,36850,137550
6615,36850,137567
6616,36850,138167
6617,36850,138367
6618,36850,138384
6619,36850,139050
6620,36850,139734
6621,36850,140117
6622,36850,140784
6623,36867,136800
6624,36867,136917
6625,36867,136967
6626,36867,136984
6627,36867,137417
6628,36867,137450
6629,36867,137550
6630,36867,138200
6631,36867,139584
6632,36867,140034
6633,36867,140117
6634,36867,140134
6635,36867,140434
6636,36867,140667
6637,36884,136784
6638,36884,137417
6639,36884,137550
6640,36884,137884
6641,36884,138184
6642,36884,139917
6643,36884,139934
6644,36884,139984
6645,36884,140150
6646,36884,140767
6647,36900,136834
6648,36900,137467
6649,36900,138167
6650,36900,138234
6651,36900,138784
6652,36900,139700
6653,36917,136750
6654,36917,136767
6655,36917,136800
6656,36917,137017
6657,36917,137034
6658,36917,137417
6659,36917,137434
6660,36917,137917
6661,36917,138317
6662,36917,138384
6663,36917,138450
6664,36917,140034
6665,36917,140234
6666,36917,140784
6667,36917,140800
6668,36934,137034
6669,36934,137500
6670,36934,137850
6671,36934,138217
6672,36934,138817
6673,36934,140100
6674,36950,137517
6675,36950,137567
6676,36950,137867
6677,36950,139900
6678,36950,140167
6679,36950,140417
6680,36950,140850
6681,36950,140900
6682,36950,140934
6683,36967,136817
6684,36967,136867
6685,36967,137050
6686,36967,137584
6687,36967,137617
6688,36967,138234
6689,36967,138450
6690,36967,138467
6691,36967,139834
6692,36967,140050
6693,36967,140967
6694,36984,136767
6695,36984,136817
6696,36984,136917
6697,36984,137017
6698,36984,137667
6699,36984,137917
6700,36984,138017
6701,36984,138267
6702,36984,138484
6703,36984,138517
6704,36984,138584
6705,36984,138667
6706,36984,138800
6707,36984,140167
6708,36984,140400
6709,36984,140617
6710,36984,140850
6711,36984,140967
6712,37000,136767
6713,37000,137734
6714,37000,138267
6715,37000,140750
6716,37017,136750
6717,37017,137800
6718,37017,138067
6719,37017,138250
6720,37017,138650
6721,37017,139384
6722,37017,140117
6723,37017,140850
6724,37017,140967
6725,37034,137050
6726,37034,137850
6727,37034,138650
6728,37034,138850
6729,37034,139950
6730,37034,140384
6731,37034,140500
6732,37034,140634
6733,37034,140717
6734,37034,140850
6735,37050,136734
6736,37050,136950
6737,37050,136967
6738,37050,137017
6739,37050,137917
6740,37050,138300
6741,37050,138484
6742,37050,138700
6743,37050,140300
6744,37050,140517
6745,37050,140884
6746,37050,140917
6747,37067,136784
6748,37067,136867
6749,37067,136884
6750,37067,136900
6751,37067,136934
6752,37067,137050
6753,37067,138717
6754,37067,138834
6755,37067,138884
6756,37067,139934
6757,37067,140367
6758,37067,140917
6759,37067,140934
6760,37067,140950
6761,37084,136734
6762,37084,136917
6763,37084,137017
6764,37084,137967
6765,37084,138317
6766,37084,138617
6767,37084,139567
6768,37084,139700
6769,37084,139984
6770,37084,140000
6771,37084,140200
6772,37084,140417
6773,37084,140550
6774,37084,140884
6775,37084,140950
6776,37100,137050
6777,37100,137984
6778,37100,138250
6779,37100,139600
6780,37100,140284
6781,37100,140884
6782,37100,140984
6783,37117,136850
6784,37117,137050
6785,37117,138500
6786,37117,138567
6787,37117,138917
6788,37117,140734
6789,37117,140867
6790,37134,136684
6791,37134,136734
6792,37134,137000
6793,37134,138067
6794,37134,138350
6795,37134,138467
6796,37134,138617
6797,37134,138767
6798,37134,138950
6799,37134,139167
6800,37134,141000
6801,37150,138100
6802,37150,138150
6803,37150,138434
6804,37150,138517
6805,37150,138734
6806,37150,138767
6807,37150,138967
6808,37150,139484
6809,37150,139517
6810,37150,140167
6811,37150,140267
6812,37150,140350
6813,37150,140450
6814,37167,136684
6815,37167,137034
6816,37167,138350
6817,37167,138534
6818,37167,138550
6819,37167,138934
6820,37167,140834
6821,37167,141000
6822,37184,136684
6823,37184,136900
6824,37184,137017
6825,37184,138250
6826,37184,138267
6827,37184,138334
6828,37184,138567
6829,37184,138617
6830,37184,138750
6831,37184,139650
6832,37184,140550
6833,37184,140617
6834,37200,136900
6835,37200,136917
6836,37200,136984
6837,37200,139767
6838,37200,140250
6839,37200,140317
6840,37200,140384
6841,37200,140417
6842,37200,140750
6843,37200,140984
6844,37217,136950
6845,37217,137067
6846,37217,138317
6847,37217,138417
6848,37217,138634
6849,37217,138950
6850,37217,139050
6851,37217,139534
6852,37217,140384
6853,37234,136700
6854,37234,136900
6855,37234,136934
6856,37234,136950
6857,37234,136967
6858,37234,138334
6859,37234,138934
6860,37234,140334
6861,37234,140567
6862,37234,140850
6863,37250,137084
6864,37250,138800
6865,37267,136834
6866,37267,136884
6867,37267,137100
6868,37267,138867
6869,37267,140084
6870,37267,140200
6871,37267,141000
6872,37284,136734
6873,37284,136750
6874,37284,136767
6875,37284,138400
6876,37284,138567
6877,37284,138717
6878,37284,140167
6879,37284,140217
6880,37284,140384
6881,37284,140534
6882,37284,140634
6883,37284,140767
6884,37300,136734
6885,37300,136900
6886,37300,137150
6887,37300,137234
6888,37300,137250
6889,37300,138567
6890,37300,138800
6891,37300,139284
6892,37300,139450
6893,37300,139900
6894,37317,136967
6895,37317,137100
6896,37317,138434
6897,37317,138567
6898,37317,140250
6899,37317,140617
6900,37317,140650
6901,37334,136734
6902,37334,136784
6903,37334,137000
6904,37334,137067
6905,37334,137200
6906,37334,137250
6907,37334,137267
6908,37334,138634
6909,37334,138884
6910,37334,139034
6911,37334,140300
6912,37334,140317
6913,37334,140417
6914,37334,140834
6915,37334,141017
6916,37350,136750
6917,37350,137117
6918,37350,137250
6919,37350,137267
6920,37350,138550
6921,37350,138684
6922,37350,138734
6923,37350,138834
6924,37350,138934
6925,37350,139317
6926,37367,136800
6927,37367,137084
6928,37367,137100
6929,37367,138550
6930,37367,138750
6931,37367,138784
6932,37367,139317
6933,37367,140434
6934,37384,137117
6935,37384,138784
6936,37384,138817
6937,37384,138950
6938,37384,140084
6939,37384,140134
6940,37384,140317
6941,37384,140634
6942,37384,141017
6943,37400,136850
6944,37400,136900
6945,37400,136967
6946,37400,137234
6947,37400,139467
6948,37400,139934
6949,37400,140134
6950,37400,140267
6951,37400,140384
6952,37400,140467
6953,37400,140967
6954,37400,140984
6955,37417,137000
6956,37417,137100
6957,37417,138584
6958,37417,138617
6959,37417,138784
6960,37417,138834
6961,37417,140267
6962,37417,140384
6963,37417,140417
6964,37417,140950
6965,37434,137034
6966,37434,137267
6967,37434,137317
6968,37434,137334
6969,37434,139034
6970,37434,139500
6971,37434,140484
6972,37434,140584
6973,37434,140650
6974,37434,140800
6975,37450,137067
6976,37450,137167
6977,37450,137284
6978,37450,137350
6979,37450,138617
6980,37450,138750
6981,37450,138784
6982,37450,138850
6983,37450,139684
6984,37450,139850
6985,37450,139884
6986,37450,140017
6987,37450,140384
6988,37450,141017
6989,37467,137217
6990,37467,137284
6991,37467,137350
6992,37467,138617
6993,37467,138800
6994,37467,139000
6995,37467,139550
6996,37467,139634
6997,37467,140284
6998,37467,140950
6999,37484,137117
7000,37484,138850
7001,37484,139534
7002,37484,139934
7003,37484,140167
7004,37484,140267
7005,37484,140284
7006,37484,140350
7007,37484,140584
7008,37484,141000
7009,37484,141017
7010,37484,141034
7011,37500,137184
7012,37500,137284
7013,37500,138784
7014,37500,139700
7015,37500,139934
7016,37500,140150
7017,37500,140934
7018,37517,137267
7019,37517,137317
7020,37517,138650
7021,37517,138700
7022,37517,139717
7023,37517,140400
7024,37517,140817
7025,37534,138667
7026,37534,138684
7027,37534,138817
7028,37534,138934
7029,37534,139100
7030,37534,139917
7031,37534,140067
7032,37534,140134
7033,37534,140267
7034,37534,140367
7035,37534,140867
7036,37550,138717
7037,37550,138850
7038,37550,138884
7039,37550,139100
7040,37550,139934
7041,37550,139967
7042,37550,139984
7043,37550,140417
7044,37550,140500
7045,37567,138917
7046,37567,139750
7047,37567,139767
7048,37567,139800
7049,37567,139817
7050,37567,139850
7051,37567,140117
7052,37567,140134
7053,37567,140417
7054,37567,140750
7055,37567,140984
7056,37567,141000
7057,37567,141017
7058,37584,138767
7059,37584,138834
7060,37584,139650
7061,37584,139884
7062,37584,139917
7063,37584,140134
7064,37584,140434
7065,37600,139117
7066,37600,140584
7067,37600,141000
7068,37617,138850
7069,37617,138950
7070,37617,138984
7071,37617,139634
7072,37617,140467
7073,37634,138767
7074,37634,139617
7075,37634,139767
7076,37634,139934
7077,37634,140267
7078,37634,140934
7079,37634,140967
7080,37650,138817
7081,37650,138867
7082,37650,138934
7083,37650,139034
7084,37650,139050
7085,37650,139300
7086,37650,139484
7087,37650,139867
7088,37650,140117
7089,37650,140467
7090,37650,140534
7091,37667,139867
7092,37667,139984
7093,37667,140417
7094,37667,140784
7095,37667,140867
7096,37667,141017
7097,37684,138834
7098,37684,138884
7099,37684,138984
7100,37684,139067
7101,37684,139134
7102,37684,139184
7103,37684,139467
7104,37684,139484
7105,37684,140117
7106,37684,140334
7107,37700,138834
7108,37700,138900
7109,37700,138984
7110,37700,139400
7111,37700,139850
7112,37700,140750
7113,37700,140950
7114,37700,141017
7115,37717,138884
7116,37717,138917
7117,37717,139000
7118,37717,139034
7119,37717,139234
7120,37717,139350
7121,37717,139784
7122,37734,138800
7123,37734,138834
7124,37734,139167
7125,37734,139200
7126,37734,139617
7127,37734,139884
7128,37734,140467
7129,37734,140550
7130,37734,140617
7131,37734,140917
7132,37750,138884
7133,37750,138917
7134,37750,138934
7135,37750,139067
7136,37750,139184
7137,37750,139250
7138,37750,139984
7139,37750,140467
7140,37767,138817
7141,37767,138984
7142,37767,139017
7143,37767,139234
7144,37767,139434
7145,37767,140384
7146,37767,140417
7147,37767,140450
7148,37767,140584
7149,37767,140734
7150,37767,140984
7151,37784,140600
7152,37800,138267
7153,37800,138834
7154,37800,138850
7155,37800,138917
7156,37800,139117
7157,37800,139200
7158,37800,140484
7159,37800,140917
7160,37817,138217
7161,37817,138284
7162,37817,138317
7163,37817,138884
7164,37817,139150
7165,37817,140500
7166,37817,140550
7167,37817,140717
7168,37817,140734
7169,37817,140967
7170,37817,140984
7171,37834,138917
7172,37834,139067
7173,37834,139150
7174,37834,139234
7175,37834,139417
7176,37834,140084
7177,37834,140334
7178,37834,140350
7179,37834,140384
7180,37834,140450
7181,37834,140517
7182,37850,136917
7183,37850,138317
7184,37850,138884
7185,37850,138934
7186,37850,139150
7187,37850,140284
7188,37850,140600
7189,37850,140650
7190,37850,140917
7191,37867,138417
7192,37867,138934
7193,37867,138950
7194,37867,139084
7195,37867,139117
7196,37867,139400
7197,37867,140117
7198,37867,140550
7199,37867,140834
7200,37884,139034
7201,37884,139317
7202,37900,138284
7203,37900,139017
7204,37900,139050
7205,37900,139084
7206,37900,139267
7207,37900,139350
7208,37900,139384
7209,37900,140100
7210,37900,140117
7211,37900,140134
7212,37900,140800
7213,37917,138484
7214,37917,138500
7215,37917,139034
7216,37917,139050
7217,37917,139067
7218,37917,139217
7219,37917,139884
7220,37917,140084
7221,37917,140117
7222,37917,140134
7223,37917,140434
7224,37917,140600
7225,37917,140767
7226,37917,140900
7227,37934,139067
7228,37934,139084
7229,37934,139284
7230,37934,139350
7231,37934,140117
7232,37934,140784
7233,37950,139134
7234,37950,139267
7235,37950,139334
7236,37950,139984
7237,37950,140117
7238,37950,140200
7239,37950,140617
7240,37950,140800
7241,37950,140834
7242,37950,140917
7243,37967,138267
7244,37967,138350
7245,37967,139200
7246,37967,139367
7247,37967,139684
7248,37967,140784
7249,37967,140884
7250,37967,140917
7251,37984,138267
7252,37984,138334
7253,37984,138384
7254,37984,138534
7255,37984,139217
7256,37984,139259
7257,37984,140134
7258,37984,140184
7259,37984,140450
7260,37984,140800
7261,38000,138267
7262,38000,138317
7263,38000,139267
7264,38000,139967
7265,38000,140167
7266,38000,140734
7267,38000,140917
7268,38005,140047
7269,38005,140197
7270,38006,140620
7271,38010,140110
7272,38014,140324
7273,38016,140406
7274,38017,138350
7275,38017,138384
7276,38017,138417
7277,38017,138550
7278,38017,139317
7279,38017,139350
7280,38017,139984
7281,38017,140084
7282,38017,140150
7283,38017,140184
7284,38017,140800
